Price,Date,Close,High,Low,Open,Volume
Ticker,,POWERGRID.NS,POWERGRID.NS,POWERGRID.NS,POWERGRID.NS,POWERGRID.NS
2334,2017-03-31,74.49774169921875,75.47946639546939,73.87472577780488,73.87472577780488,8522874
2335,2017-04-03,74.0823974609375,75.29067482116928,74.00688332675949,75.29067482116928,9945512
2336,2017-04-05,73.62928771972656,74.72428605432923,73.3272158582701,74.32781769641844,7061975
2337,2017-04-06,74.4599838256836,74.7431733531169,72.91188005144713,74.15791704495675,7466431
2338,2017-04-07,73.62928771972656,74.1012702019982,73.4404947268179,74.02575095629966,9205565
2339,2017-04-10,73.74259185791016,73.87474803167828,73.38388297501668,73.64819532255291,5763232
2340,2017-04-11,75.1962890625,76.12137190746435,73.44051477345343,73.76145885193424,10668096
2341,2017-04-12,74.61101531982422,76.08360492212263,74.00688177372444,75.51722588165039,6620702
2342,2017-04-13,75.51722717285156,75.9136904594256,74.30894981731626,74.68653585075374,5910355
2343,2017-04-17,76.38565826416016,76.70660735492908,75.13962664274828,75.49833023250632,11138596
2344,2017-04-18,76.4045639038086,77.14085884908395,76.14025670598765,76.46120591601382,7675098
2345,2017-04-19,79.74620056152344,80.61465165157425,76.25352918781144,76.59335564855341,29099215
2346,2017-04-20,78.87772369384766,80.19927450674705,77.57505012974053,80.0482411523974,11822555
2347,2017-04-21,77.63170623779297,79.46299955666242,76.95205341410501,79.06653626306752,7938078
2348,2017-04-24,77.34851837158203,78.14145009716742,77.06532883539715,77.97153944825962,7520828
2349,2017-04-25,78.76446533203125,79.25532510981014,77.32963538231003,77.7827406551353,6293621
2350,2017-04-26,77.66947174072266,78.7267158058394,77.12197501393504,78.7267158058394,5977354
2351,2017-04-27,78.44352722167969,79.3497327734272,77.46180240672868,77.7827515933352,13646716
2352,2017-04-28,78.53791809082031,78.80222525034328,77.76386362334793,78.16033204464019,5477289
2353,2017-05-02,77.78273010253906,78.85885113850068,77.21635114901584,78.85885113850068,5123042
2354,2017-05-03,79.68956756591797,80.72792937641317,77.89603352960806,78.12258622162035,10859280
2355,2017-05-04,79.53852844238281,80.33146024690564,78.91551242502169,79.67068459669314,12952295
2356,2017-05-05,78.91551208496094,80.04827033758684,78.3680102143228,80.04827033758684,4993008
2357,2017-05-08,79.2930908203125,79.48188384491954,78.04705378510288,78.95326440028754,6855459
2358,2017-05-09,78.67008209228516,79.85947723233404,78.44352941767131,79.31197536212885,4729357
2359,2017-05-10,79.48185729980469,79.65176789240166,78.9154784151411,79.17978548851534,4623710
2360,2017-05-11,78.61343383789062,79.85947088861705,77.85826173005836,79.67067786165899,4946190
2361,2017-05-12,77.87713623046875,79.14205040744493,77.63170122317123,78.53791175800306,5386419
2362,2017-05-15,78.04705047607422,78.91550142524929,77.91489946152306,78.8777417976611,5353854
2363,2017-05-16,78.31136322021484,78.51903349119502,77.87714030367732,78.06593332141871,4077710
2364,2017-05-17,78.8399887084961,79.17981514229591,77.8393866617871,78.38688850387592,3694898
2365,2017-05-18,78.6323013305664,79.0665241861164,78.19807847501642,78.5379048349539,5797418
2366,2017-05-19,77.68833923339844,79.95385521147028,77.0653182423584,79.1798008461597,17793954
2367,2017-05-22,76.46118927001953,78.42463349440317,75.2151523355406,78.16032635412324,7423973
2368,2017-05-23,76.04584503173828,76.83877670992038,74.51661855495746,76.63110132299698,6465473
2369,2017-05-24,75.4794692993164,76.98981346816544,74.95084986448694,76.42343440484704,6650433
2370,2017-05-25,75.12076568603516,75.87593782248636,73.87473370942621,75.78154130542997,9992276
2371,2017-05-26,76.3479232788086,76.98982166746603,74.87533858162043,75.51723697027786,6466364
2372,2017-05-29,78.95325469970703,79.57627058009581,76.68773356143689,76.70661593438075,14504778
2373,2017-05-30,77.06532287597656,78.8777388402098,76.29127358546344,78.8777388402098,10884114
2374,2017-05-31,78.51904296875,79.02878520244731,77.38628472557332,77.38628472557332,7781359
2375,2017-06-01,78.40577697753906,79.17982647202624,77.91491707196273,78.36801734141639,6369921
2376,2017-06-02,77.82051849365234,78.67009241526895,77.51845163542309,78.57569588190485,6713770
2377,2017-06-05,77.51841735839844,78.29247166251724,77.1030717709856,78.06591905835229,5093948
2378,2017-06-06,76.81989288330078,77.65058417261093,76.38566998625426,77.61282454648989,5324457
2379,2017-06-07,77.42403411865234,77.66946401461483,76.34791290568324,76.9898112071282,7605903
2380,2017-06-08,78.29249572753906,78.42464675936233,76.87654279661633,77.40516740926547,7487370
2381,2017-06-09,78.23584747314453,78.72671241408848,77.9715403092565,78.31136673216318,6432439
2382,2017-06-12,77.85826873779297,78.50016713576075,77.4051685051149,77.93378800390884,3684911
2383,2017-06-13,79.38746643066406,80.48246466081476,77.78272614401679,77.95263674862417,15775215
2384,2017-06-14,79.48185729980469,80.42582210757735,79.10427137669564,79.67065026135923,13639132
2385,2017-06-15,79.42523956298828,80.14265196539715,79.04765354894802,79.29308343380657,5595511
2386,2017-06-16,79.27421569824219,79.85947720087566,78.38689249847431,79.29309807523367,6127735
2387,2017-06-19,80.19931030273438,80.40698061748911,79.27422227226813,79.2931046508255,6393073
2388,2017-06-20,78.65118408203125,81.18101238991805,77.63169980957824,80.14265086555731,12876594
2389,2017-06-21,77.66947174072266,78.5379227714977,77.31076804827674,78.5379227714977,13855413
2390,2017-06-22,76.38565826416016,78.80220738766833,75.51721260333822,77.72608637571952,33713902
2391,2017-06-23,77.78273010253906,78.16031607155455,76.42341958981584,76.64997219549262,9034020
2392,2017-06-27,77.68833923339844,78.04704285712377,76.08359874893088,77.78273573248477,6947747
2393,2017-06-28,78.38689422607422,78.89663135331509,76.80103059078958,77.78275545447345,7103873
2394,2017-06-29,78.53791809082031,79.48188320627062,78.12257241575446,78.53791809082031,7577681
2395,2017-06-30,79.5007553100586,79.68954832091882,78.46239375032735,78.50015337676703,7751039
2396,2017-07-03,79.84059143066406,80.29369676045631,79.10430167142518,79.29309470528214,8768284
2397,2017-07-04,79.55741119384766,80.42586232406457,79.19870746032842,80.42586232406457,4530105
2398,2017-07-05,79.31197357177734,79.84059305305082,79.10430327885028,79.84059305305082,6062229
2399,2017-07-06,79.23644256591797,79.67066543593081,78.91549344587793,79.67066543593081,5577232
2400,2017-07-07,79.0854263305664,79.44413517534042,78.61344370393707,79.17982285589228,7641379
2401,2017-07-10,79.8028335571289,80.04826346652989,79.2930913629339,79.2930913629339,2844699
2402,2017-07-11,80.02937316894531,80.55799768620429,79.63290990233916,80.23704854967937,13833624
2403,2017-07-12,80.80343627929688,81.18102233440875,80.02938179351433,80.02938179351433,9211263
2404,2017-07-13,81.21876525878906,81.93617759167368,80.97333539771506,81.9173003413363,9596900
2405,2017-07-14,81.25653076171875,81.65299401819854,80.99221850984024,81.65299401819854,4889330
2406,2017-07-17,81.82292175292969,82.10611129798866,81.2754199172802,81.2754199172802,6302565
2407,2017-07-18,81.33204650878906,83.06894318960003,81.08661662506685,81.91730790064456,7549621
2408,2017-07-19,82.55919647216797,82.88014558909238,81.57747187036179,82.08721398296672,8521832
2409,2017-07-20,82.57807922363281,83.06893896612041,82.181610858081,82.69135297302601,10233967
2410,2017-07-21,81.2942886352539,82.8612747171062,80.61463584701636,82.8612747171062,4948380
2411,2017-07-24,81.84178924560547,82.03058225312624,80.5202381929601,80.5202381929601,6137724
2412,2017-07-25,81.93618774414062,82.54032640718275,81.67187547864151,82.12498075625766,6113154
2413,2017-07-26,82.04946899414062,82.29490402937199,81.38869339140105,82.25714439923343,5258903
2414,2017-07-27,81.80403900146484,82.7291268929448,81.46421257322235,82.20050743552997,21380991
2415,2017-07-28,81.04885864257812,81.86066756119524,80.06713396644987,81.59636042003567,8260545
2416,2017-07-31,84.31499481201172,84.65482640007136,81.0488760617816,81.0488760617816,17403810
2417,2017-08-01,84.73033142089844,85.18343674194628,83.3143836942973,84.50377876037452,15263765
2418,2017-08-02,83.74860382080078,85.33446726975426,83.33326326538116,84.82472508106645,12014487
2419,2017-08-03,84.18283081054688,84.78696438220294,82.78576040308063,83.44653597825062,5285543
2420,2017-08-04,84.80583953857422,85.01350979598702,83.67308150613049,84.73032028787608,7975937
2421,2017-08-07,85.31559753417969,85.4288713099419,84.2017165467158,84.95688870870109,4619568
2422,2017-08-08,84.16394805908203,85.56101846029836,83.61645137205066,85.52325883190416,3229672
2423,2017-08-09,83.78636169433594,85.03239869850324,83.37101602628017,84.05067397073645,4573769
2424,2017-08-10,82.08722686767578,83.74860446617251,81.31317751242322,83.74860446617251,6813656
2425,2017-08-11,82.65361022949219,83.25774896609184,80.04826736932876,80.23706040443247,8860877
2426,2017-08-14,84.10730743408203,84.56041271197074,82.69135984235258,82.78575634846788,4990789
2427,2017-08-16,83.33326721191406,84.82472909823265,82.93679877023031,84.46602540871548,5221989
2428,2017-08-17,82.86128234863281,83.67309134305589,82.59697006145385,83.25774565806263,2837686
2429,2017-08-18,84.18283081054688,84.50377484998724,82.57809012799116,82.69136389234205,7721084
2430,2017-08-21,83.18221282958984,84.93799179695694,82.89902333438067,84.5792830544902,5203218
2431,2017-08-22,82.88015747070312,83.95627872462116,82.33265565620529,83.80524533069232,6646897
2432,2017-08-23,82.97455596923828,83.3710192779637,82.18162423044879,82.91791908532588,5312780
2433,2017-08-24,83.42766571044922,83.89964830366351,82.71024807169238,82.88016385378509,5492256
2434,2017-08-28,81.97395324707031,83.4087781934787,81.80403747544943,83.4087781934787,9753985
2435,2017-08-29,81.2942886352539,82.52144320164925,80.7279096046099,82.04946067611259,12235532
2436,2017-08-30,81.40758514404297,82.10612045738166,80.89784288180451,81.87956777179353,9313551
2437,2017-08-31,82.7857666015625,83.06895615498168,81.19990305387954,81.65300838788578,8143692
2438,2017-09-01,81.74739837646484,82.5780897153487,81.48308609918222,82.5780897153487,8803556
2439,2017-09-04,82.1627426147461,82.78575854738769,80.35032657638885,81.78515658025563,6239751
2440,2017-09-05,81.6341323852539,82.16275186881178,81.52085348934506,82.12499223684216,3937595
2441,2017-09-06,80.91671752929688,81.5774931868416,80.4258576607993,81.18102984085041,4800221
2442,2017-09-07,81.52085876464844,81.61525529001152,80.63353040196759,81.36982534833535,5008597
2443,2017-09-08,80.463623046875,81.804051713765,80.19931071642428,81.63414103390907,8588797
2444,2017-09-11,82.70777130126953,82.86121692010123,80.80886680921763,80.94313367687053,6205180
2445,2017-09-12,82.5926742553711,82.9762908625429,82.20905764819928,82.70776235940258,4307268
2446,2017-09-13,81.9980697631836,82.8995698215133,81.71035731072517,82.59267341701107,3679773
2447,2017-09-14,82.07479095458984,82.86120286971271,81.57608627403262,81.82543601274477,6793237
2448,2017-09-15,81.51856231689453,81.88300023075585,79.83065002754874,81.59528252819469,9054445
2449,2017-09-18,82.61186218261719,83.37909543387752,81.5185537589445,81.5185537589445,10470233
2450,2017-09-19,82.80364990234375,83.01463691271493,81.63361636327646,83.01463691271493,5530915
2451,2017-09-20,81.67198181152344,82.93791952584412,81.5185362348843,82.8228314410155,5687495
2452,2017-09-21,81.15411376953125,81.67199724126944,80.69377695264548,81.67199724126944,5113744
2453,2017-09-22,80.38687896728516,81.07739198381942,79.83063800736025,80.5786872713558,5195124
2454,2017-09-25,80.61705780029297,82.03644146948376,79.65801618682181,80.17589969872299,13057600
2455,2017-09-26,80.84722137451172,81.90216705207017,80.61705036787232,81.90216705207017,6570371
2456,2017-09-27,79.84980010986328,81.72952005725514,79.3319167562114,81.32672478393266,7885119
2457,2017-09-28,80.1759033203125,80.90477393884731,78.64143666944597,79.0250533321626,11633088
2458,2017-09-29,80.94313049316406,81.57609689790719,79.06340482622551,80.94313049316406,13782560
2459,2017-10-03,79.08258819580078,81.42265068384805,78.83323842645645,81.38428798014887,12296210
2460,2017-10-04,80.195068359375,80.80885595539483,78.66060197089193,78.66060197089193,12075908
2461,2017-10-05,78.62223815917969,80.32933407348949,78.31534696707442,80.17588847743684,17352392
2462,2017-10-06,78.54551696777344,78.96749105078975,78.08517498231372,78.64142111448314,13466622
2463,2017-10-09,77.08776092529297,78.58386438138265,76.58906150764051,78.58386438138265,21446056
2464,2017-10-10,78.54551696777344,79.02503770132192,77.10695476712799,77.12613351521675,14560236
2465,2017-10-11,77.81664276123047,79.06339669202374,77.26040182167945,78.7948681980404,11830976
2466,2017-10-12,77.60564422607422,78.33451460630845,77.29875307749106,77.89335662904554,5518551
2467,2017-10-13,78.89079284667969,79.44703913390678,76.80007978435377,77.6440385919119,11394674
2468,2017-10-16,78.92913818359375,80.02244656083047,78.69896717736498,79.29357084058381,11521216
2469,2017-10-17,78.60306549072266,79.37029873346366,78.2386276191673,78.73733234882901,4936452
2470,2017-10-18,81.9213638305664,82.1898975979335,79.02505986874088,79.10178008574975,18484486
2471,2017-10-19,80.80886840820312,81.71036859098653,80.3868890457158,81.65282713317778,559370
2472,2017-10-23,81.9213638305664,82.17071884446487,80.94314334097882,81.69119277327097,14162373
2473,2017-10-24,82.49678039550781,82.82285559291019,81.09658064527467,81.82545124920512,7050716
2474,2017-10-25,82.89958953857422,84.01207691205047,82.01726801930143,82.8612268284955,16306452
2475,2017-10-26,81.32672882080078,82.76529087283387,80.84720813678975,82.24740749347548,23524154
2476,2017-10-27,81.23085021972656,81.92135814051753,80.7129666775663,81.4610212610349,9985329
2477,2017-10-30,81.48019409179688,82.28579007626432,81.26920702109206,81.30756452257754,4118717
2478,2017-10-31,81.26919555664062,83.97369040533576,80.82803232045477,81.5952654920713,16442260
2479,2017-11-01,80.69377899169922,81.86380761770774,80.04162864738181,81.65282055502865,12417385
2480,2017-11-02,82.5543212890625,82.97629541760959,81.25002059057086,81.32674599747043,16259892
2481,2017-11-03,80.57868194580078,84.58747731718373,80.40605760542614,84.58747731718373,26293141
2482,2017-11-06,80.82804870605469,81.8254530719783,80.36771183164426,80.84723266111388,7985183
2483,2017-11-07,79.65802001953125,81.40347375877694,79.21686189673514,81.17330792297655,9702210
2484,2017-11-08,79.84980010986328,80.54030777931101,79.46618358169628,79.79225867126466,12777065
2485,2017-11-09,79.79227447509766,80.48278228130889,78.64142466265682,80.48278228130889,9492091
2486,2017-11-10,81.07740020751953,81.32674998747632,79.21685842869246,79.40866675221827,8999608
2487,2017-11-13,80.94313049316406,81.84463062265087,80.29098013486289,81.28838442273909,7885278
2488,2017-11-14,79.38947296142578,80.96230206008657,79.06339781120671,80.9431233113638,4927717
2489,2017-11-15,79.40866088867188,79.61964794771744,78.4112566393594,79.29357278117425,8653007
2490,2017-11-16,79.9073486328125,80.1183408638896,78.69895750258047,79.44701188007929,18027175
2491,2017-11-17,80.0224380493164,80.54031625433092,79.69636292543609,80.29096652541047,9193722
2492,2017-11-20,80.09916687011719,80.67459178490769,78.8907755896838,80.67459178490769,8277194
2493,2017-11-21,79.25521087646484,80.15670571785367,78.94831447666319,80.15670571785367,15596732
2494,2017-11-22,79.42784118652344,79.84982051597297,78.67978668417501,79.84982051597297,8665005
2495,2017-11-23,80.195068359375,80.48278080721558,79.23602686657308,79.75391031331274,6824919
2496,2017-11-24,81.01985168457031,81.26920666192594,79.79228156411844,79.98408988323283,7734712
2497,2017-11-27,80.61705780029297,81.26920817870685,79.79228305333453,81.25002422455717,14811199
2498,2017-11-28,79.92655944824219,80.5595259479651,79.10177939982435,80.5595259479651,21546865
2499,2017-11-29,80.07998657226562,80.46360317470746,79.61964456808215,80.02244512252598,7324543
2500,2017-11-30,79.04421997070312,79.9840827315807,78.6989660677943,79.9840827315807,19256592
2501,2017-12-01,77.85501861572266,79.54293607741826,77.5673061215428,79.40866920617421,8172074
2502,2017-12-04,77.77828216552734,78.23861893821531,77.06859045410896,78.06599459963213,7124561
2503,2017-12-05,76.83843231201172,77.66320705370434,75.51495281261784,77.49058268626192,17485101
2504,2017-12-06,76.81922912597656,77.04939487602057,76.2054416518844,76.60823691759347,5557173
2505,2017-12-07,77.60564422607422,77.8741778834337,76.51233605415673,76.81923240587219,11119755
2506,2017-12-08,77.91255950927734,78.1810932498193,76.68498933155357,77.87420200617183,14615599
2507,2017-12-11,78.37287902832031,78.7948582692735,77.7207288192897,78.18107075544454,8231500
2508,2017-12-12,77.83583068847656,78.4496183109983,77.45221407479214,78.4496183109983,8310332
2509,2017-12-13,76.91515350341797,77.66320279424227,76.66579853667643,77.1069618143678,12105970
2510,2017-12-14,76.7616958618164,77.33712074346401,76.14791348389866,77.22203784838769,12838407
2511,2017-12-15,76.28217315673828,77.54811098554357,75.76429493913862,77.2603985521514,22654959
2512,2017-12-18,76.68497467041016,76.76169486508721,74.1914668823147,76.32053683551227,16832008
2513,2017-12-19,77.72074127197266,77.87419207736562,76.41644584806517,76.99187075888905,20133065
2514,2017-12-20,77.85501861572266,78.00846423865845,76.70416863900326,77.91256007393184,14097971
2515,2017-12-21,77.91255950927734,78.56470990594559,77.52894285315105,78.56470990594559,7881749
2516,2017-12-22,77.89337921142578,78.10436628685328,77.43303715195916,77.87420046025376,7399925
2517,2017-12-26,77.6632080078125,78.25781693355346,77.18368719824744,77.83583758050945,7946762
2518,2017-12-27,77.18367767333984,78.4496155762479,77.03023207384184,77.68238237562477,7831439
2519,2017-12-28,76.39727783203125,77.5097651086244,76.14792804293633,77.27959407133142,15796200
2520,2017-12-29,76.85760498046875,77.37548844807867,76.51235106977323,76.55071377165791,8561565
2521,2018-01-01,76.80005645751953,77.39466527414771,76.35889843430046,76.35889843430046,6388017
2522,2018-01-02,77.01107025146484,77.41386568906978,76.45482397750156,77.2028785937785,4383705
2523,2018-01-03,77.35631561279297,77.66320684506644,76.95351501690864,77.29877415713341,8187397
2524,2018-01-04,76.85760498046875,77.81664651191923,76.72334332857233,77.49057655373272,4204055
2525,2018-01-05,77.20286560058594,77.50975681538445,76.95351063503705,77.2220443503358,4923559
2526,2018-01-08,76.93434143066406,77.97010851460196,76.74253309683364,77.49058768002591,11797863
2527,2018-01-09,77.1069564819336,77.26040207945505,76.83842278392126,77.14531397896415,7380366
2528,2018-01-10,76.66577911376953,77.45219611130895,76.14790096791366,77.45219611130895,8710385
2529,2018-01-11,75.8985595703125,76.83842230435673,75.68757252542896,76.3780803115324,12305664
2530,2018-01-12,75.3231430053711,76.07119752560044,75.07379323300584,75.99447211727255,9411915
2531,2018-01-15,76.4548110961914,76.81924896643957,74.86280316384077,75.8793861661996,9962401
2532,2018-01-16,75.26558685302734,76.45479923108184,74.55589517554866,76.37807383773666,13205546
2533,2018-01-17,75.72593688964844,76.22463639022428,74.42164148549125,75.18887468830526,13012437
2534,2018-01-18,75.57250213623047,76.64662669308018,75.09298131564864,76.18628462406807,24603506
2535,2018-01-19,75.22722625732422,75.95610190506177,74.5367185104634,75.57248533388739,8082214
2536,2018-01-22,74.92036437988281,75.55333092922096,74.80528144477942,75.24643963352209,9833311
2537,2018-01-23,75.13133239746094,75.32314070930019,74.44082455609302,74.92034533569115,16134097
2538,2018-01-24,75.16969299316406,75.55330960608833,74.86280178407797,74.92034323538995,11061376
2539,2018-01-25,74.53672790527344,75.51494820381258,74.09556983344467,75.45740675151028,13143678
2540,2018-01-29,74.47918701171875,75.18887880379356,74.42164555898478,74.61345387018697,11002896
2541,2018-01-30,74.78606414794922,75.24640608941641,73.15569380969059,74.34490615587043,22826262
2542,2018-01-31,74.34492492675781,74.92034989731104,73.65441704334746,74.78608303022186,14372442
2543,2018-02-01,74.74771118164062,74.8627992835538,72.50355303036507,74.61344953410831,17028230
2544,2018-02-02,73.99966430664062,74.6134519271303,73.27078858054666,74.6134519271303,22083930
2545,2018-02-05,75.38068389892578,75.55330824976278,72.88717075654802,72.88717075654802,21997294
2546,2018-02-06,74.78606414794922,75.03541386493875,72.88716014331266,72.88716014331266,13495253
2547,2018-02-07,74.99707794189453,75.51495627107347,74.19148191420047,75.11216085879342,14316750
2548,2018-02-08,75.05532836914062,75.61863379025547,74.7251150281135,75.36611956564613,33536651
2549,2018-02-09,75.05532836914062,75.48266297110716,74.20065916520755,74.58914947813084,15183068
2550,2018-02-12,77.11431884765625,77.32798356000991,75.09419407797874,75.44382963872418,11747845
2551,2018-02-14,75.92943572998047,77.09489110703056,75.24958676003457,77.09489110703056,13853923
2552,2018-02-15,76.88121032714844,77.0366032911108,75.63805607711825,76.14308979645298,8833619
2553,2018-02-16,75.96827697753906,77.01718880969062,75.65749101869143,76.9589118318863,6252218
2554,2018-02-19,75.42440795898438,76.51216421454826,75.21073797613543,75.98770823558586,4332550
2555,2018-02-20,75.7546157836914,76.27906645479153,75.26900940736432,75.71576621975196,8479558
2556,2018-02-21,75.34669494628906,76.10424291737739,75.09418071231491,75.98769423842835,9258406
2557,2018-02-22,73.90929412841797,75.56036080554102,73.5208090912515,75.09417665327504,25535938
2558,2018-02-23,75.07477569580078,75.30786256854725,73.94816455474665,74.0452858414467,11567495
2559,2018-02-26,76.20135498046875,76.60926213462028,74.97762824884897,75.7545982713587,8362326
2560,2018-02-27,76.82295227050781,77.01719482725582,75.96828291314989,76.62870971375979,17333449
2561,2018-02-28,76.80353546142578,76.99777804500255,75.91002168463953,76.45389986482104,5795018
2562,2018-03-01,76.68696594238281,77.11430053477473,75.9682675737008,76.57041727036747,8106682
2563,2018-03-05,76.51215362548828,76.5510031869175,75.4632470818959,76.45388191792749,6992551
2564,2018-03-06,75.0359115600586,76.72582267439886,74.627999073609,76.57042443051368,9525018
2565,2018-03-07,75.11360168457031,75.36612118376691,74.29778202133036,74.88051486864381,9481007
2566,2018-03-08,75.91001892089844,76.10426149740321,74.74456346186983,75.30786377223339,10429826
2567,2018-03-09,74.93878936767578,76.00712330079307,74.51145474059568,75.94885159463804,9887071
2568,2018-03-12,75.7546157836914,76.00713004554821,74.97764558156807,75.1718881320989,14242997
2569,2018-03-13,75.77404022216797,76.53158829980987,75.0747691267805,75.7157685090801,10581316
2570,2018-03-14,75.50209045410156,76.22078888970283,75.17188235889228,75.61863913696895,8577503
2571,2018-03-15,75.67689514160156,76.0459579903557,75.28841015098241,75.34668184574231,6132848
2572,2018-03-16,74.68626403808594,76.58983952787311,74.33662331474193,75.52150575339238,10373796
2573,2018-03-19,75.4438247680664,75.79346030623935,74.78340325577672,75.13303879394967,13496140
2574,2018-03-20,75.71576690673828,76.18194587074218,74.89994713327337,75.40497566156922,9661410
2575,2018-03-21,75.4438247680664,75.94885856246415,75.21073265289563,75.94885856246415,9675146
2576,2018-03-22,74.86109924316406,75.63806946971309,74.68628410369048,75.44382691307582,11371840
2577,2018-03-23,75.4632568359375,75.85174196211135,74.20067490670573,74.20067490670573,9062739
2578,2018-03-26,75.71576690673828,75.94885902332346,75.46325264259036,75.52152435444503,15451169
2579,2018-03-27,76.12367248535156,76.27906546993664,75.79345909987931,75.79345909987931,7563470
2580,2018-03-28,75.07477569580078,76.06541071247439,74.7057126986738,75.94886727610115,14095921
2581,2018-04-02,75.71576690673828,75.83231033044764,74.93879669756531,74.93879669756531,6821616
2582,2018-04-03,77.13373565673828,77.50279860980072,75.57979525507142,75.67691653017559,6269850
2583,2018-04-04,76.16252899169922,77.65819780165292,75.61865086148883,77.28913481909935,9689298
2584,2018-04-05,76.2402114868164,77.09487542800407,76.14309022514742,76.88121075999858,8673501
2585,2018-04-06,76.12367248535156,76.88122053030753,76.0459786276422,76.72582754572245,7948746
2586,2018-04-09,76.08482360839844,76.3373431384397,75.83230934752356,76.14310058866421,4610445
2587,2018-04-10,76.51215362548828,77.17258036228672,76.25963937994749,76.47330406405906,7562115
2588,2018-04-11,76.53158569335938,76.9977646513521,76.06540146620027,76.92007079293651,5790314
2589,2018-04-12,76.2790756225586,76.88123076307537,76.18195433562045,76.60928905198172,3537785
2590,2018-04-13,76.725830078125,76.92007263255907,76.29849540453674,76.33734496925685,3438013
2591,2018-04-16,77.38623809814453,78.04666477564545,76.4538750533875,76.6286954295394,9628436
2592,2018-04-17,79.60061645507812,80.47470792395345,78.5517045847612,78.94018968203912,23457958
2593,2018-04-18,79.63945007324219,79.95023598117248,79.38693059523786,79.6782943598595,8814122
2594,2018-04-19,80.84378051757812,81.15456652480638,79.62004809984525,79.8337180903358,10627620
2595,2018-04-20,80.49413299560547,81.4265014782797,80.10564788421338,81.11571022766611,5446620
2596,2018-04-23,80.33872985839844,80.76606448079227,79.71715270484069,80.76606448079227,4139986
2597,2018-04-24,80.2027587890625,80.8826076460706,79.56175949200231,80.8826076460706,3594644
2598,2018-04-25,80.55241394042969,81.58189848243096,79.21213813252541,80.1833509587845,5924775
2599,2018-04-26,80.41643524169922,81.07685673759343,80.10564400613167,80.63009993495429,7950190
2600,2018-04-27,80.76606750488281,81.07685345871538,80.45528155105025,80.61067452796654,7371596
2601,2018-04-30,80.74665069580078,81.19340750990156,80.43585945225982,80.63010200353551,5644871
2602,2018-05-02,79.6977310180664,81.23224913075924,79.52291063134639,80.41642944134236,7210903
2603,2018-05-03,80.2027587890625,80.6300934101579,78.95960975489005,79.63945861189816,3782713
2604,2018-05-04,80.57181549072266,80.72720844936381,79.4452099541175,80.41642253208151,22466426
2605,2018-05-07,81.30996704101562,81.58190877434151,80.41645323580336,80.41645323580336,6003886
2606,2018-05-08,82.65023040771484,83.13583680801479,81.1351394926124,81.38765376693503,19748071
2607,2018-05-09,82.30058288574219,83.01928130751119,82.02864123345147,82.35885459147137,13934330
2608,2018-05-10,80.80491638183594,82.28115755378325,79.52291247751388,82.0480654558005,13973187
2609,2018-05-11,80.35816192626953,81.19340380480713,80.0085211345953,81.11570468017594,10688957
2610,2018-05-14,81.21282196044922,81.50418575974886,80.02794461763041,80.02794461763041,13962128
2611,2018-05-15,83.07756042480469,83.91280233254615,81.05743580542249,81.19340664369817,56040833
2612,2018-05-16,82.92216491699219,83.52431469354039,82.57252412372812,83.29122258775308,18183776
2613,2018-05-17,82.92216491699219,83.91279978013051,82.47540285208059,82.5531019770651,17900935
2614,2018-05-18,82.7279281616211,83.52432585707396,82.39772000921813,83.01929728467316,18414996
2615,2018-05-21,82.61135864257812,83.31063483260091,82.20345148360545,83.31063483260091,16669979
2616,2018-05-22,81.87325286865234,83.13582939687991,81.38764651164175,83.0387081254778,9411261
2617,2018-05-23,82.08692169189453,82.53367850900932,81.46534446978565,81.97037826800945,18219990
2618,2018-05-24,82.26174926757812,82.51426355411824,82.12577841508207,82.51426355411824,17260447
2619,2018-05-25,82.37828826904297,82.76677338717569,81.67901716407073,81.67901716407073,30090956
2620,2018-05-28,80.3969955444336,82.55309064042167,80.1444813266599,82.45596938211136,17488299
2621,2018-05-29,80.41643524169922,81.46534183017815,79.93082887596833,80.90204160743009,15749359
2622,2018-05-30,81.38765716552734,82.33944258835994,80.4164443243715,80.4164443243715,36016623
2623,2018-05-31,81.36823272705078,82.63080946679115,78.31862324030602,81.54305315252782,274352477
2624,2018-06-01,80.00851440429688,80.7660623636447,77.83299705845525,80.37757731150033,17096388
2625,2018-06-04,78.35746765136719,80.39701455823408,77.93013295990458,80.39701455823408,14456405
2626,2018-06-05,77.25027465820312,78.14379349952578,75.79345561501344,78.0078226683282,13788817
2627,2018-06-06,78.12437438964844,78.95962161187325,76.72583217483789,76.72583217483789,8130515
2628,2018-06-07,78.76536560058594,79.23154450285323,77.01718286146064,78.26033187000584,7683528
2629,2018-06-08,76.88121032714844,78.16320886629498,76.43445357981953,78.04666546061462,12429285
2630,2018-06-11,76.02655029296875,77.40567552877205,75.56037134484478,77.15315600405951,19668041
2631,2018-06-12,75.77404022216797,76.31791832626563,75.13304083986836,76.31791832626563,13416832
2632,2018-06-13,76.97834777832031,77.44452676825395,75.79346498192632,76.25964924102671,10866676
2633,2018-06-14,77.25027465820312,77.44451719729508,76.37618323228932,76.9977604112168,7205187
2634,2018-06-15,76.86178588867188,77.30854792246016,76.24021400876197,77.25027094819849,9527937
2635,2018-06-18,77.1725845336914,77.50279791993962,76.24022135482363,76.86179329462458,4303444
